"ID","Name","LogoUrl","Abbreviation","Province","ProvinceID","Municipality","MunicipalityID"
"330","AFRICAN INDEPENDENT CONGRESS","AIC.jpg","AIC","Gauteng","3","GT481 - Mogale City","3040"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Gauteng","3","GT481 - Mogale City","3040"
"450","AFRICAN PEOPLE'S CONVENTION","APC.jpg","APC","Gauteng","3","GT481 - Mogale City","3040"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Gauteng","3","GT481 - Mogale City","3040"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Gauteng","3","GT481 - Mogale City","3040"
"447","AL JAMA-AH","ALJAMA.jpg","ALJAMA","Gauteng","3","GT481 - Mogale City","3040"
"1783","ALL AFRICAN ALLIANCE MOVEMENT","AAAM.jpg","AAAM","Gauteng","3","GT481 - Mogale City","3040"
"2173","ALLIED INDEPENDENTS UMBRELLA","UMBRELLA.jpg","UMBRELLA","Gauteng","3","GT481 - Mogale City","3040"
"1711","BUILD ONE SOUTH AFRICA","BOSA.jpg","BOSA","Gauteng","3","GT481 - Mogale City","3040"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Gauteng","3","GT481 - Mogale City","3040"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Gauteng","3","GT481 - Mogale City","3040"
"1790","ECONOMIC LIBERATORS FORUM SOUTH AFRICA","ELF-SA.jpg","ELF-SA","Gauteng","3","GT481 - Mogale City","3040"
"1855","HUCONOMICS JUSTICE","H.JGT485.jpg","H.J","Gauteng","3","GT481 - Mogale City","3040"
"0","INDEPENDENTS","","IND","Gauteng","3","GT481 - Mogale City","3040"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","Gauteng","3","GT481 - Mogale City","3040"
"3249","LEKWE BEPE KINGDOM PARTY","LBKP.jpg","LBKP","Gauteng","3","GT481 - Mogale City","3040"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Gauteng","3","GT481 - Mogale City","3040"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Gauteng","3","GT481 - Mogale City","3040"
"1755","RISE MZANSI","RISE.jpg","RISE","Gauteng","3","GT481 - Mogale City","3040"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Gauteng","3","GT481 - Mogale City","3040"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Gauteng","3","GT481 - Mogale City","3040"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","Gauteng","3","GT481 - Mogale City","3040"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Gauteng","3","GT481 - Mogale City","3040"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","Gauteng","3","GT421 - Emfuleni","3302"
"1870","ACTIVE CITIZENS OF SOUTH AFRICA","ACSA.jpg","ACSA","Gauteng","3","GT421 - Emfuleni","3302"
"1523","AFRICA RESTORATION ALLIANCE","ARA.jpg","ARA","Gauteng","3","GT421 - Emfuleni","3302"
"1047","AFRICAN ALLIANCE CONGRESS","AAC.jpg","AAC","Gauteng","3","GT421 - Emfuleni","3302"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","Gauteng","3","GT421 - Emfuleni","3302"
"1740","AFRICAN CONGRESS FOR TRANSFORMATION","ACT.jpg","ACT","Gauteng","3","GT421 - Emfuleni","3302"
"1720","AFRICAN ECONOMIC FREEDOM","AEF.jpg","AEF","Gauteng","3","GT421 - Emfuleni","3302"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Gauteng","3","GT421 - Emfuleni","3302"
"450","AFRICAN PEOPLE'S CONVENTION","APC.jpg","APC","Gauteng","3","GT421 - Emfuleni","3302"
"1305","AFRICAN RENAISSANCE UNITY","ARU.jpg","ARU","Gauteng","3","GT421 - Emfuleni","3302"
"2091","AFRICAN ROYAL RAINBOW CONGRESS","ARRC..jpg","ARRC.","Gauteng","3","GT421 - Emfuleni","3302"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Gauteng","3","GT421 - Emfuleni","3302"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Gauteng","3","GT421 - Emfuleni","3302"
"447","AL JAMA-AH","ALJAMA.jpg","ALJAMA","Gauteng","3","GT421 - Emfuleni","3302"
"1749","ALL CITIZENS PARTY","ACP.jpg","ACP","Gauteng","3","GT421 - Emfuleni","3302"
"973","ALTERNATIVE AFRICAN ALLEGIANCE","AAAJHB.jpg","AAA","Gauteng","3","GT421 - Emfuleni","3302"
"17","AZANIAN PEOPLE'S ORGANISATION","AZAPO.jpg","AZAPO","Gauteng","3","GT421 - Emfuleni","3302"
"1711","BUILD ONE SOUTH AFRICA","BOSA.jpg","BOSA","Gauteng","3","GT421 - Emfuleni","3302"
"3247","BUYISA COMMUNITY MOVEMENT","BUYISA.jpg","BUYISA","Gauteng","3","GT421 - Emfuleni","3302"
"2106","CIVIC MOVEMENT FOR PROGRESSIVE CITIZENS","CMPC.jpg","CMPC","Gauteng","3","GT421 - Emfuleni","3302"
"499","CONGRESS OF THE PEOPLE","COPE.jpg","COPE","Gauteng","3","GT421 - Emfuleni","3302"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Gauteng","3","GT421 - Emfuleni","3302"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Gauteng","3","GT421 - Emfuleni","3302"
"1790","ECONOMIC LIBERATORS FORUM SOUTH AFRICA","ELF-SA.jpg","ELF-SA","Gauteng","3","GT421 - Emfuleni","3302"
"1935","GAZA DEMOCRATIC FRONT","GAZA.jpg","GAZA","Gauteng","3","GT421 - Emfuleni","3302"
"0","INDEPENDENTS","","IND","Gauteng","3","GT421 - Emfuleni","3302"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","Gauteng","3","GT421 - Emfuleni","3302"
"929","INTERNATIONAL REVELATION CONGRESS","IRC.jpg","IRC","Gauteng","3","GT421 - Emfuleni","3302"
"2054","KNOW YOUR POWER","KYP.jpg","KYP","Gauteng","3","GT421 - Emfuleni","3302"
"1802","LABOUR PARTY OF SOUTH AFRICA","LABOUR.jpg","LABOUR","Gauteng","3","GT421 - Emfuleni","3302"
"3231","MOVE SA","MOVE.jpg","MOVE","Gauteng","3","GT421 - Emfuleni","3302"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Gauteng","3","GT421 - Emfuleni","3302"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Gauteng","3","GT421 - Emfuleni","3302"
"3235","SEDIBENG EMFULENI RESIDENTS ASSOCIATION","SERA.jpg","SERA","Gauteng","3","GT421 - Emfuleni","3302"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Gauteng","3","GT421 - Emfuleni","3302"
"1623","SOUTH AFRICAN ROYAL KINGDOMS ORGANIZATION","SARKO.jpg","SARKO","Gauteng","3","GT421 - Emfuleni","3302"
"2199","STRETFORD WILDEBEESFONTEIN ELECTED CIVIC ORGANISATION","STREWECO.jpg","STREWECO","Gauteng","3","GT421 - Emfuleni","3302"
"1858","TAU DIA RORA CULTURAL AND TRADITIONAL LEKGOTLA","DITAU.jpg","DITAU","Gauteng","3","GT421 - Emfuleni","3302"
"1556","TRANSFORMATIVE YES MOVEMENT","TYM.jpg","TYM","Gauteng","3","GT421 - Emfuleni","3302"
"1765","TRUTH AND SOLIDARITY MOVEMENT","TRUTH.jpg","TRUTH","Gauteng","3","GT421 - Emfuleni","3302"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Gauteng","3","GT421 - Emfuleni","3302"
"3209","UNIFIED CIVIC ORGANISATION","UCO.jpg","UCO","Gauteng","3","GT421 - Emfuleni","3302"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","Gauteng","3","GT421 - Emfuleni","3302"
"6","UNITED DEMOCRATIC MOVEMENT","UDM.jpg","UDM","Gauteng","3","GT421 - Emfuleni","3302"
"1644","UNITED INDEPENDENT MOVEMENT","UIM.jpg","UIM","Gauteng","3","GT421 - Emfuleni","3302"
"1578","VAAL PARTY","VAAL.jpg","VAAL","Gauteng","3","GT421 - Emfuleni","3302"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Gauteng","3","GT421 - Emfuleni","3302"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","Gauteng","3","GT422 - Midvaal","3303"
"1870","ACTIVE CITIZENS OF SOUTH AFRICA","ACSA.jpg","ACSA","Gauteng","3","GT422 - Midvaal","3303"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","Gauteng","3","GT422 - Midvaal","3303"
"1740","AFRICAN CONGRESS FOR TRANSFORMATION","ACT.jpg","ACT","Gauteng","3","GT422 - Midvaal","3303"
"1720","AFRICAN ECONOMIC FREEDOM","AEF.jpg","AEF","Gauteng","3","GT422 - Midvaal","3303"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Gauteng","3","GT422 - Midvaal","3303"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Gauteng","3","GT422 - Midvaal","3303"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Gauteng","3","GT422 - Midvaal","3303"
"1749","ALL CITIZENS PARTY","ACP.jpg","ACP","Gauteng","3","GT422 - Midvaal","3303"
"2106","CIVIC MOVEMENT FOR PROGRESSIVE CITIZENS","CMPC.jpg","CMPC","Gauteng","3","GT422 - Midvaal","3303"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Gauteng","3","GT422 - Midvaal","3303"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Gauteng","3","GT422 - Midvaal","3303"
"1790","ECONOMIC LIBERATORS FORUM SOUTH AFRICA","ELF-SA.jpg","ELF-SA","Gauteng","3","GT422 - Midvaal","3303"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","Gauteng","3","GT422 - Midvaal","3303"
"1952","MAWUSA MOVEMENT PARTY","MAWUSA.jpg","MAWUSA","Gauteng","3","GT422 - Midvaal","3303"
"1362","ORGANIC HUMANITY MOVEMENT","OHM.jpg","OHM","Gauteng","3","GT422 - Midvaal","3303"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Gauteng","3","GT422 - Midvaal","3303"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Gauteng","3","GT422 - Midvaal","3303"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Gauteng","3","GT422 - Midvaal","3303"
"1556","TRANSFORMATIVE YES MOVEMENT","TYM.jpg","TYM","Gauteng","3","GT422 - Midvaal","3303"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Gauteng","3","GT422 - Midvaal","3303"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","Gauteng","3","GT422 - Midvaal","3303"
"1578","VAAL PARTY","VAAL.jpg","VAAL","Gauteng","3","GT422 - Midvaal","3303"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Gauteng","3","GT422 - Midvaal","3303"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","Gauteng","3","GT423 - Lesedi","3304"
"1870","ACTIVE CITIZENS OF SOUTH AFRICA","ACSA.jpg","ACSA","Gauteng","3","GT423 - Lesedi","3304"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","Gauteng","3","GT423 - Lesedi","3304"
"1720","AFRICAN ECONOMIC FREEDOM","AEF.jpg","AEF","Gauteng","3","GT423 - Lesedi","3304"
"330","AFRICAN INDEPENDENT CONGRESS","AIC.jpg","AIC","Gauteng","3","GT423 - Lesedi","3304"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Gauteng","3","GT423 - Lesedi","3304"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Gauteng","3","GT423 - Lesedi","3304"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Gauteng","3","GT423 - Lesedi","3304"
"1749","ALL CITIZENS PARTY","ACP.jpg","ACP","Gauteng","3","GT423 - Lesedi","3304"
"2131","BOPA SECHABA COMMUNITY MOVEMENT","BSCM.jpg","BSCM","Gauteng","3","GT423 - Lesedi","3304"
"1711","BUILD ONE SOUTH AFRICA","BOSA.jpg","BOSA","Gauteng","3","GT423 - Lesedi","3304"
"2106","CIVIC MOVEMENT FOR PROGRESSIVE CITIZENS","CMPC.jpg","CMPC","Gauteng","3","GT423 - Lesedi","3304"
"3218","COMMUNITY SERVICE ALLIANCE","COMSA.jpg","COMSA","Gauteng","3","GT423 - Lesedi","3304"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Gauteng","3","GT423 - Lesedi","3304"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Gauteng","3","GT423 - Lesedi","3304"
"1790","ECONOMIC LIBERATORS FORUM SOUTH AFRICA","ELF-SA.jpg","ELF-SA","Gauteng","3","GT423 - Lesedi","3304"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","Gauteng","3","GT423 - Lesedi","3304"
"2054","KNOW YOUR POWER","KYP.jpg","KYP","Gauteng","3","GT423 - Lesedi","3304"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Gauteng","3","GT423 - Lesedi","3304"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Gauteng","3","GT423 - Lesedi","3304"
"1863","SERVICE DELIVERY PARTY","SDP.jpg","SDP","Gauteng","3","GT423 - Lesedi","3304"
"1652","SOCIALIST ECONOMIC FREEDOM MOVEMENT","SEFMGT423.jpg","SEFM","Gauteng","3","GT423 - Lesedi","3304"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Gauteng","3","GT423 - Lesedi","3304"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Gauteng","3","GT423 - Lesedi","3304"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","Gauteng","3","GT423 - Lesedi","3304"
"1578","VAAL PARTY","VAAL.jpg","VAAL","Gauteng","3","GT423 - Lesedi","3304"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Gauteng","3","GT423 - Lesedi","3304"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","Gauteng","3","GT485 - Rand West City","3332"
"1523","AFRICA RESTORATION ALLIANCE","ARA.jpg","ARA","Gauteng","3","GT485 - Rand West City","3332"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","Gauteng","3","GT485 - Rand West City","3332"
"330","AFRICAN INDEPENDENT CONGRESS","AIC.jpg","AIC","Gauteng","3","GT485 - Rand West City","3332"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Gauteng","3","GT485 - Rand West City","3332"
"450","AFRICAN PEOPLE'S CONVENTION","APC.jpg","APC","Gauteng","3","GT485 - Rand West City","3332"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Gauteng","3","GT485 - Rand West City","3332"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Gauteng","3","GT485 - Rand West City","3332"
"447","AL JAMA-AH","ALJAMA.jpg","ALJAMA","Gauteng","3","GT485 - Rand West City","3332"
"1783","ALL AFRICAN ALLIANCE MOVEMENT","AAAM.jpg","AAAM","Gauteng","3","GT485 - Rand West City","3332"
"1749","ALL CITIZENS PARTY","ACP.jpg","ACP","Gauteng","3","GT485 - Rand West City","3332"
"17","AZANIAN PEOPLE'S ORGANISATION","AZAPO.jpg","AZAPO","Gauteng","3","GT485 - Rand West City","3332"
"1711","BUILD ONE SOUTH AFRICA","BOSA.jpg","BOSA","Gauteng","3","GT485 - Rand West City","3332"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Gauteng","3","GT485 - Rand West City","3332"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Gauteng","3","GT485 - Rand West City","3332"
"0","INDEPENDENTS","","IND","Gauteng","3","GT485 - Rand West City","3332"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","Gauteng","3","GT485 - Rand West City","3332"
"1802","LABOUR PARTY OF SOUTH AFRICA","LABOUR.jpg","LABOUR","Gauteng","3","GT485 - Rand West City","3332"
"3249","LEKWE BEPE KINGDOM PARTY","LBKP.jpg","LBKP","Gauteng","3","GT485 - Rand West City","3332"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Gauteng","3","GT485 - Rand West City","3332"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Gauteng","3","GT485 - Rand West City","3332"
"1064","RAND WEST PEOPLES PARTY","RWPP.jpg","RWPP","Gauteng","3","GT485 - Rand West City","3332"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Gauteng","3","GT485 - Rand West City","3332"
"1765","TRUTH AND SOLIDARITY MOVEMENT","TRUTH.jpg","TRUTH","Gauteng","3","GT485 - Rand West City","3332"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Gauteng","3","GT485 - Rand West City","3332"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","Gauteng","3","GT485 - Rand West City","3332"
"2","UNITED CHRISTIAN DEMOCRATIC PARTY","UCDP.jpg","UCDP","Gauteng","3","GT485 - Rand West City","3332"
"6","UNITED DEMOCRATIC MOVEMENT","UDM.jpg","UDM","Gauteng","3","GT485 - Rand West City","3332"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Gauteng","3","GT485 - Rand West City","3332"
"1848","1860NIC CONGRESS","1860NICCKZN435.jpg","1860NICC","KwaZulu-Natal","4","ETH - eThekwini","4005"
"2033","A SHALL-X PARTY","SHALL-X.jpg","SHALL-X","KwaZulu-Natal","4","ETH - eThekwini","4005"
"1488","ABANTU BATHO CONGRESS","ABC.jpg","ABC","KwaZulu-Natal","4","ETH - eThekwini","4005"
"3205","ABANTU BEZWELETHU CONGRESS DEMOCRACY","A.B.C.D..jpg","A.B.C.D.","KwaZulu-Natal","4","ETH - eThekwini","4005"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","KwaZulu-Natal","4","ETH - eThekwini","4005"
"1473","ACTIVE CITIZENS COALITION","ACC.jpg","ACC","KwaZulu-Natal","4","ETH - eThekwini","4005"
"1523","AFRICA RESTORATION ALLIANCE","ARA.jpg","ARA","KwaZulu-Natal","4","ETH - eThekwini","4005"
"1047","AFRICAN ALLIANCE CONGRESS","AAC.jpg","AAC","KwaZulu-Natal","4","ETH - eThekwini","4005"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","KwaZulu-Natal","4","ETH - eThekwini","4005"
